image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/lak101d.png,16,4,227,91,0.0002550128847360611,0.007977577857673168,12,12,True,True
dataset/select-maps/simplest/combat.png,16,4,142,34,0.0002688891254365444,0.008279168978333473,13,13,True,True
dataset/select-maps/simplest/orz704d.png,16,4,128,187,0.00027254410088062286,0.008517132140696049,12,12,True,True
dataset/select-maps/simplest/lak507d.png,16,4,228,21,0.00026259804144501686,0.008181037846952677,14,14,True,True
dataset/select-maps/simplest/orz704d.png,16,4,145,174,0.0002194950357079506,0.008445686660706997,14,14,True,True
dataset/select-maps/simplest/combat.png,16,4,125,97,0.00022897589951753616,0.008512431290000677,13,13,True,True
dataset/select-maps/simplest/combat2.png,16,4,27,194,0.0004546167328953743,0.008276278153061867,12,13,True,True
dataset/select-maps/simplest/lak307d.png,16,4,81,174,0.00025138724595308304,0.008368106093257666,14,14,True,True
dataset/select-maps/simplest/ost004d.png,16,4,128,42,0.0002869698219001293,0.008209583815187216,11,11,True,True
dataset/select-maps/simplest/lak101d.png,16,4,58,226,0.0002131592482328415,0.008482985198497772,12,12,True,True
dataset/select-maps/simplest/orz704d.png,16,4,173,98,0.00020556384697556496,0.00950651615858078,12,12,True,True
dataset/select-maps/simplest/orz704d.png,16,4,126,130,0.00024228403344750404,0.008460396900773048,13,13,True,True
dataset/select-maps/simplest/combat.png,16,4,238,115,0.00029376521706581116,0.00846050214022398,12,12,True,True
dataset/select-maps/simplest/lak507d.png,16,4,127,180,0.00032683415338397026,0.008700331673026085,12,12,True,True
dataset/select-maps/simplest/combat2.png,16,4,249,27,0.0002576368860900402,0.008746583946049213,15,15,True,True
dataset/select-maps/simplest/orz704d.png,16,4,112,92,0.00023041386157274246,0.008580449037253857,13,13,True,True
dataset/select-maps/simplest/lak101d.png,16,4,58,211,0.00022984202951192856,0.00846819207072258,11,12,True,True
dataset/select-maps/simplest/lak307d.png,16,4,109,211,0.00026183389127254486,0.008340239059180021,11,11,True,True
dataset/select-maps/simplest/combat2.png,16,4,83,221,0.00031697703525424004,0.008648100309073925,11,11,True,True
dataset/select-maps/simplest/orz704d.png,16,4,144,172,0.00023671379312872887,0.008250900078564882,13,13,True,True
dataset/select-maps/simplest/combat.png,16,4,35,203,0.00031135883182287216,0.008495046757161617,11,12,True,True
dataset/select-maps/simplest/combat.png,16,4,20,235,0.0002752416767179966,0.008673086296766996,14,14,True,True
dataset/select-maps/simplest/orz704d.png,16,4,97,189,0.00023261317983269691,0.008425022941082716,13,13,True,True
dataset/select-maps/simplest/arena.png,16,4,209,206,0.0003251461312174797,0.009097207803279161,14,14,True,True
dataset/select-maps/simplest/lak101d.png,16,4,77,180,0.00032550515606999397,0.008988979738205671,10,12,True,True
dataset/select-maps/simplest/combat2.png,16,4,73,252,0.0003901589661836624,0.00877438997849822,12,12,True,True
dataset/select-maps/simplest/combat2.png,16,4,252,24,0.00020485511049628258,0.008205861784517765,15,15,True,True
dataset/select-maps/simplest/combat2.png,16,4,235,49,0.00021974323317408562,0.00805088086053729,12,12,True,True
dataset/select-maps/simplest/combat.png,16,4,25,209,0.0003269212320446968,0.008462585974484682,13,14,True,True
dataset/select-maps/simplest/lak101d.png,16,4,59,196,0.00021342327818274498,0.007905588950961828,10,12,True,True
dataset/select-maps/simplest/orz704d.png,16,4,146,158,0.0002231057733297348,0.008618156891316175,13,13,True,True
