image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/ost004d.png,64,8,2802,1668,0.0038276980631053448,0.010268151061609387,47,47,True,True
dataset/select-maps/simplest/lak507d.png,64,8,157,3186,0.0048451710026711226,0.011019685072824359,48,48,True,True
dataset/select-maps/simplest/combat.png,64,8,886,3897,0.00498143513686955,0.01140199787914753,48,48,True,True
dataset/select-maps/simplest/lak307d.png,64,8,619,3157,0.0039055689703673124,0.011735259089618921,41,42,True,True
dataset/select-maps/simplest/combat.png,64,8,713,3118,0.003287726081907749,0.010952356969937682,38,39,True,True
dataset/select-maps/simplest/lak101d.png,64,8,1068,3853,0.0035850710701197386,0.010206143138930202,45,45,True,True
dataset/select-maps/simplest/lak507d.png,64,8,1847,1158,0.004421632969751954,0.009322269121184945,50,50,True,True
dataset/select-maps/simplest/combat2.png,64,8,2427,1292,0.003970719873905182,0.011000975966453552,48,48,True,True
dataset/select-maps/simplest/lak507d.png,64,8,3354,886,0.003398069879040122,0.009972770931199193,45,45,True,True
dataset/select-maps/simplest/lak507d.png,64,8,3436,790,0.003919120877981186,0.009434639941900969,42,42,True,True
dataset/select-maps/simplest/lak307d.png,64,8,1848,1989,0.005107630044221878,0.010882736882194877,52,52,True,True
dataset/select-maps/simplest/combat2.png,64,8,3370,531,0.0034458560403436422,0.010553086875006557,45,45,True,True
dataset/select-maps/simplest/combat.png,64,8,1731,2105,0.004664682084694505,0.010145853972062469,55,55,True,True
dataset/select-maps/simplest/lak507d.png,64,8,3729,1274,0.0035305339843034744,0.009494130033999681,52,52,True,True
dataset/select-maps/simplest/combat2.png,64,8,2362,1677,0.003924418007954955,0.010632004821673036,46,46,True,True
dataset/select-maps/simplest/lak101d.png,64,8,1591,3855,0.0037931790575385094,0.010891471058130264,49,0,True,False
dataset/select-maps/simplest/combat2.png,64,8,272,2678,0.0036534261889755726,0.011331205954775214,39,40,True,True
dataset/select-maps/simplest/lak507d.png,64,8,3021,810,0.0033472180366516113,0.00948931509628892,41,41,True,True
dataset/select-maps/simplest/arena.png,64,8,3624,182,0.003561838064342737,0.009593290043994784,55,55,True,True
dataset/select-maps/simplest/combat2.png,64,8,4072,729,0.003541582031175494,0.00974560109898448,53,53,True,True
