image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/lak101d.png,32,8,998,265,0.0008711949922144413,0.008602302987128496,24,24,True,True
dataset/select-maps/simplest/orz704d.png,32,8,387,508,0.0009438248816877604,0.008801213931292295,26,26,True,True
dataset/select-maps/simplest/orz704d.png,32,8,666,386,0.0008728799875825644,0.008682989049702883,25,25,True,True
dataset/select-maps/simplest/lak507d.png,32,8,794,481,0.0009574498981237411,0.009384426986798644,26,26,True,True
dataset/select-maps/simplest/lak101d.png,32,8,940,411,0.0009590999688953161,0.008492241846397519,23,23,True,True
dataset/select-maps/simplest/lak507d.png,32,8,15,823,0.0010323598980903625,0.008933717152103782,26,27,True,True
dataset/select-maps/simplest/lak307d.png,32,8,777,317,0.0009076599963009357,0.00877728802151978,22,22,True,True
dataset/select-maps/simplest/lak307d.png,32,8,945,218,0.000902293948456645,0.00850143120624125,24,24,True,True
dataset/select-maps/simplest/lak307d.png,32,8,445,647,0.000992282060906291,0.008723909966647625,23,23,True,True
dataset/select-maps/simplest/arena.png,32,8,92,548,0.000892869895324111,0.010092110140249133,25,25,True,True
dataset/select-maps/simplest/combat2.png,32,8,241,904,0.0009864920284599066,0.009897738927975297,22,22,True,True
dataset/select-maps/simplest/combat2.png,32,8,151,545,0.0009787720628082752,0.009531192947179079,23,23,True,True
dataset/select-maps/simplest/lak307d.png,32,8,870,379,0.0009092129766941071,0.008782259887084365,25,25,True,True
dataset/select-maps/simplest/combat.png,32,8,935,158,0.0010698100086301565,0.008471291046589613,31,31,True,True
dataset/select-maps/simplest/lak307d.png,32,8,697,419,0.0009797299280762672,0.008215009002014995,23,23,True,True
dataset/select-maps/simplest/ost004d.png,32,8,742,380,0.0008765088859945536,0.008297629887238145,25,25,True,True
dataset/select-maps/simplest/lak101d.png,32,8,346,901,0.0009667039848864079,0.008579745888710022,22,24,True,True
dataset/select-maps/simplest/combat.png,32,8,26,723,0.0012673051096498966,0.009238957893103361,23,23,True,True
dataset/select-maps/simplest/orz704d.png,32,8,282,580,0.00100091309286654,0.00806419993750751,23,23,True,True
dataset/select-maps/simplest/lak507d.png,32,8,738,341,0.0008667889051139355,0.008255409076809883,20,20,True,True
dataset/select-maps/simplest/lak307d.png,32,8,855,483,0.0008154448587447405,0.008913788013160229,21,21,True,True
dataset/select-maps/simplest/combat2.png,32,8,835,71,0.0008440010715276003,0.008597434964030981,25,25,True,True
dataset/select-maps/simplest/lak507d.png,32,8,724,72,0.0009896450210362673,0.008182611083611846,21,21,True,True
dataset/select-maps/simplest/orz704d.png,32,8,541,388,0.0010353031102567911,0.00841401400975883,26,26,True,True
dataset/select-maps/simplest/lak507d.png,32,8,850,153,0.0008292379789054394,0.00822124001570046,23,23,True,True
dataset/select-maps/simplest/lak507d.png,32,8,696,167,0.0009036420378834009,0.008044542046263814,18,18,True,True
dataset/select-maps/simplest/lak507d.png,32,8,87,808,0.0008973481599241495,0.008813266875222325,24,24,True,True
dataset/select-maps/simplest/lak507d.png,32,8,218,842,0.0009053901303559542,0.00991845317184925,21,21,True,True
dataset/select-maps/simplest/orz704d.png,32,8,419,413,0.0009222771041095257,0.008722738828510046,27,27,True,True
dataset/select-maps/simplest/combat2.png,32,8,865,250,0.0009531360119581223,0.009185984963551164,29,29,True,True
dataset/select-maps/simplest/lak307d.png,32,8,697,227,0.0008824688848108053,0.008564004907384515,23,23,True,True
dataset/select-maps/simplest/combat2.png,32,8,856,450,0.0008582340087741613,0.00931878387928009,23,23,True,True
dataset/select-maps/simplest/arena.png,32,8,990,256,0.0009370269253849983,0.009271720889955759,32,32,True,True
dataset/select-maps/simplest/lak101d.png,32,8,348,614,0.0009477429557591677,0.008297353982925415,23,23,True,True
dataset/select-maps/simplest/lak101d.png,32,8,408,998,0.0007952041923999786,0.009337942115962505,22,23,True,True
dataset/select-maps/simplest/combat2.png,32,8,999,60,0.0008497210219502449,0.0079645412042737,35,35,True,True
dataset/select-maps/simplest/orz704d.png,32,8,611,443,0.001072098035365343,0.008723573060706258,25,25,True,True
dataset/select-maps/simplest/combat.png,32,8,56,1007,0.0011538630351424217,0.009880654979497194,31,31,True,True
dataset/select-maps/simplest/arena.png,32,8,803,863,0.001041711075231433,0.010298495879396796,29,29,True,True
dataset/select-maps/simplest/combat.png,32,8,610,475,0.0010403741616755724,0.008970487862825394,26,26,True,True
dataset/select-maps/simplest/ost004d.png,32,8,513,857,0.0010415550787001848,0.009081677999347448,25,25,True,True
