image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/lak307d.png,512,4,105927,129585,1.9845384596846998,0.049458494409918785,407,409,True,True
dataset/select-maps/simplest/ost004d.png,512,4,238395,42651,2.6103870482183993,0.058769929222762585,383,0,True,False
dataset/select-maps/simplest/lak101d.png,512,4,93012,255103,0.7412414369173348,0.04286840092390776,318,326,True,True
dataset/select-maps/simplest/lak507d.png,512,4,193593,111513,0.9073048387654126,0.0532235661521554,362,362,True,True
dataset/select-maps/simplest/lak101d.png,512,4,251501,46702,2.3826830978505313,0.04539246717467904,401,0,True,False
dataset/select-maps/simplest/orz704d.png,512,4,142383,106935,1.2100271177478135,0.04604892199859023,394,0,True,False
dataset/select-maps/simplest/arena.png,512,4,215511,191071,1.3235862469300628,0.05733495065942407,377,0,True,False
dataset/select-maps/simplest/lak101d.png,512,4,260728,74423,0.29965141881257296,0.04689745791256428,369,369,True,True
dataset/select-maps/simplest/arena.png,512,4,210597,42319,0.32971626287326217,0.057400341145694256,356,0,True,False
dataset/select-maps/simplest/arena.png,512,4,208694,10642,0.3683440210297704,0.058205141220241785,395,0,True,False
dataset/select-maps/simplest/orz704d.png,512,4,124478,114124,1.6551926168613136,0.05308581795543432,399,399,True,True
dataset/select-maps/simplest/orz704d.png,512,4,128529,80285,0.9102138658054173,0.042028714902698994,398,0,True,False
dataset/select-maps/simplest/combat.png,512,4,160083,12374,0.9862775006331503,0.06360583193600178,306,0,True,False
dataset/select-maps/simplest/combat2.png,512,4,102983,134100,2.299023444764316,0.05625947006046772,398,398,True,True
dataset/select-maps/simplest/ost004d.png,512,4,33973,208189,1.6551561639644206,0.056070261634886265,341,342,True,True
dataset/select-maps/simplest/orz704d.png,512,4,136222,123327,1.9535069768317044,0.044993333984166384,418,418,True,True
dataset/select-maps/simplest/ost004d.png,512,4,33975,222873,2.624408544972539,0.055931946728378534,370,370,True,True
dataset/select-maps/simplest/lak507d.png,512,4,233244,65144,0.2836258187890053,0.05019657174125314,329,329,True,True
dataset/select-maps/simplest/lak307d.png,512,4,30910,208796,0.963677030056715,0.057094840798527,348,0,True,False
dataset/select-maps/simplest/ost004d.png,512,4,160314,90017,0.9933424009941518,0.050608755089342594,363,363,True,True
dataset/select-maps/simplest/ost004d.png,512,4,248592,31864,8.456048404797912,0.0532508660107851,424,0,True,False
dataset/select-maps/simplest/ost004d.png,512,4,43753,246569,3.0952365212142467,0.06404659524559975,397,398,True,True
dataset/select-maps/simplest/arena.png,512,4,7210,244709,0.5006448500789702,0.05788334598764777,477,0,True,False
dataset/select-maps/simplest/orz704d.png,512,4,109489,128567,1.9687915430404246,0.052498668897897005,379,379,True,True
dataset/select-maps/simplest/arena.png,512,4,48665,50124,2.5344764683395624,0.053352260030806065,436,437,True,True
dataset/select-maps/simplest/combat.png,512,4,18238,252552,2.488325173035264,0.062832853756845,459,464,True,True
dataset/select-maps/simplest/ost004d.png,512,4,82996,201570,0.5483101168647408,0.05602618493139744,303,321,True,True
dataset/select-maps/simplest/lak507d.png,512,4,225030,25827,0.3043126277625561,0.05323016596958041,390,390,True,True
