image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/orz704d.png,64,16,1605,2613,0.004329351941123605,0.014045300893485546,49,49,True,True
dataset/select-maps/simplest/lak101d.png,64,16,787,3675,0.005043951096013188,0.01894715614616871,46,46,True,True
dataset/select-maps/simplest/combat.png,64,16,124,2887,0.0035019530914723873,0.021991783985868096,56,58,True,True
dataset/select-maps/simplest/lak307d.png,64,16,1607,3127,0.004220864037051797,0.02251063589937985,49,49,True,True
dataset/select-maps/simplest/combat.png,64,16,3063,836,0.0035897050984203815,0.015191386919468641,52,52,True,True
dataset/select-maps/simplest/combat2.png,64,16,3246,534,0.003637569025158882,0.013589762849733233,43,43,True,True
dataset/select-maps/simplest/combat.png,64,16,29,3870,0.0064872330985963345,0.01767725800164044,61,61,True,True
dataset/select-maps/simplest/lak307d.png,64,16,166,3872,0.006270000012591481,0.015569096896797419,59,59,True,True
dataset/select-maps/simplest/orz704d.png,64,16,2428,2053,0.0042312960140407085,0.01293392083607614,56,56,True,True
dataset/select-maps/simplest/arena.png,64,16,929,3784,0.0045212190598249435,0.021772473119199276,46,46,True,True
dataset/select-maps/simplest/lak507d.png,64,16,545,3610,0.005148479947820306,0.022118983091786504,49,49,True,True
dataset/select-maps/simplest/combat2.png,64,16,4064,777,0.0035234219394624233,0.016081648180261254,52,52,True,True
dataset/select-maps/simplest/combat.png,64,16,645,3951,0.0034651639871299267,0.018607439007610083,52,52,True,True
dataset/select-maps/simplest/combat.png,64,16,3207,2747,0.004476465983316302,0.018038077978417277,53,53,True,True
dataset/select-maps/simplest/orz704d.png,64,16,1669,3059,0.00393144809640944,0.015716782072559,47,47,True,True
dataset/select-maps/simplest/lak507d.png,64,16,3124,1355,0.0035372599959373474,0.013386528007686138,42,42,True,True
dataset/select-maps/simplest/combat2.png,64,16,263,1521,0.0037862840108573437,0.01566852699033916,43,43,True,True
dataset/select-maps/simplest/combat2.png,64,16,3245,8,0.003455149009823799,0.014998124912381172,51,51,True,True
dataset/select-maps/simplest/combat2.png,64,16,2252,2108,0.004481932148337364,0.017397244926542044,49,49,True,True
dataset/select-maps/simplest/orz704d.png,64,16,2120,2932,0.004299854161217809,0.014688460854813457,45,45,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3810,339,0.00339568592607975,0.013396112015470862,55,55,True,True
dataset/select-maps/simplest/combat.png,64,16,408,3806,0.005531297996640205,0.018929649842903018,54,55,True,True
dataset/select-maps/simplest/combat.png,64,16,26,3165,0.005800525890663266,0.017817419953644276,50,50,True,True
dataset/select-maps/simplest/combat.png,64,16,3916,1324,0.003431648015975952,0.01624533301219344,47,47,True,True
dataset/select-maps/simplest/lak507d.png,64,16,3485,227,0.0035772512201219797,0.01433972897939384,52,52,True,True
dataset/select-maps/simplest/combat.png,64,16,2446,502,0.00365471001714468,0.01884974609129131,47,0,True,False
dataset/select-maps/simplest/orz704d.png,64,16,2306,1201,0.00401491392403841,0.01322803902439773,49,49,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3317,1482,0.003474720986559987,0.014292691135779023,44,44,True,True
dataset/select-maps/simplest/ost004d.png,64,16,592,3129,0.0038299569860100746,0.02022613096050918,42,43,True,True
dataset/select-maps/simplest/arena.png,64,16,1148,3545,0.0037186420522630215,0.02048229379579425,40,41,True,True
dataset/select-maps/simplest/orz704d.png,64,16,2671,2049,0.004007565788924694,0.013978211907669902,49,49,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3688,1037,0.0037787400651723146,0.01349008921533823,42,42,True,True
dataset/select-maps/simplest/combat2.png,64,16,477,3682,0.005714080994948745,0.020128076896071434,51,51,True,True
dataset/select-maps/simplest/lak101d.png,64,16,1121,3787,0.004264232004061341,0.013581471983343363,43,45,True,True
dataset/select-maps/simplest/lak307d.png,64,16,2168,1540,0.004119051154702902,0.01407986506819725,53,53,True,True
dataset/select-maps/simplest/lak507d.png,64,16,3605,654,0.0033700158819556236,0.013664002995938063,47,47,True,True
dataset/select-maps/simplest/lak307d.png,64,16,1350,3811,0.0038668611086905003,0.018230233108624816,39,39,True,True
dataset/select-maps/simplest/ost004d.png,64,16,1980,3078,0.004290626849979162,0.020514090079814196,55,55,True,True
dataset/select-maps/simplest/lak101d.png,64,16,3659,725,0.0031512551940977573,0.011396338930353522,48,48,True,True
dataset/select-maps/simplest/lak507d.png,64,16,1915,1859,0.00483312807045877,0.014174021081998944,57,57,True,True
dataset/select-maps/simplest/combat2.png,64,16,983,3191,0.0034369388595223427,0.023087304085493088,35,36,True,True
dataset/select-maps/simplest/lak101d.png,64,16,3541,651,0.003893214976415038,0.012056148145347834,46,46,True,True
dataset/select-maps/simplest/orz704d.png,64,16,2741,1989,0.004105122061446309,0.013805839931592345,49,49,True,True
dataset/select-maps/simplest/orz704d.png,64,16,1984,2226,0.0044236271642148495,0.01381346513517201,51,51,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3863,802,0.0033704049419611692,0.013817058876156807,49,49,True,True
dataset/select-maps/simplest/combat.png,64,16,44,3443,0.0055351408664137125,0.017810201039537787,54,54,True,True
dataset/select-maps/simplest/lak101d.png,64,16,1201,3278,0.0030922540463507175,0.013881593942642212,37,37,True,True
dataset/select-maps/simplest/orz704d.png,64,16,1262,1984,0.004206469049677253,0.01444362080655992,47,47,True,True
dataset/select-maps/simplest/lak507d.png,64,16,2252,1013,0.0037725979927927256,0.01401511486619711,43,43,True,True
dataset/select-maps/simplest/arena.png,64,16,1285,1468,0.004712580936029553,0.014964818023145199,56,56,True,True
dataset/select-maps/simplest/lak307d.png,64,16,229,3182,0.004873106023296714,0.015423832926899195,47,47,True,True
dataset/select-maps/simplest/lak101d.png,64,16,785,3917,0.00454897410236299,0.014096855884417892,50,51,True,True
dataset/select-maps/simplest/orz704d.png,64,16,1652,1923,0.004580050008371472,0.013836515136063099,50,50,True,True
dataset/select-maps/simplest/ost004d.png,64,16,1784,3344,0.003603598102927208,0.01427412498742342,41,41,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3274,2106,0.004255459876731038,0.01763825793750584,50,50,True,True
dataset/select-maps/simplest/orz704d.png,64,16,1669,3056,0.003775106044486165,0.014929244061931968,44,44,True,True
dataset/select-maps/simplest/lak507d.png,64,16,2887,553,0.0033999159932136536,0.014177691889926791,46,46,True,True
dataset/select-maps/simplest/lak507d.png,64,16,2766,2302,0.004421917023137212,0.014505988918244839,49,0,True,False
dataset/select-maps/simplest/combat.png,64,16,3893,1604,0.0035459192004054785,0.01717907004058361,50,50,True,True
dataset/select-maps/simplest/lak507d.png,64,16,626,2707,0.003540931036695838,0.01492679095827043,35,37,True,True
dataset/select-maps/simplest/lak101d.png,64,16,3663,794,0.00358106498606503,0.012639831053093076,46,46,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3000,162,0.003506507957354188,0.011441088048741221,45,45,True,True
dataset/select-maps/simplest/lak101d.png,64,16,3984,593,0.003915304085239768,0.011606456013396382,54,54,True,True
dataset/select-maps/simplest/combat2.png,64,16,378,3882,0.004862950183451176,0.02203753520734608,56,56,True,True
dataset/select-maps/simplest/arena.png,64,16,1590,2759,0.003909335006028414,0.021309876115992665,48,48,True,True
dataset/select-maps/simplest/combat2.png,64,16,1092,3641,0.0040566581301391125,0.02373341820202768,55,0,True,False
dataset/select-maps/simplest/arena.png,64,16,3297,522,0.00401860591955483,0.012166895903646946,44,44,True,True
dataset/select-maps/simplest/arena.png,64,16,2038,3465,0.0035371819976717234,0.02131909690797329,46,46,True,True
dataset/select-maps/simplest/orz704d.png,64,16,1668,1464,0.004144249949604273,0.01288011996075511,53,53,True,True
dataset/select-maps/simplest/lak507d.png,64,16,1329,2565,0.0037901410833001137,0.014565304154530168,45,45,True,True
dataset/select-maps/simplest/combat2.png,64,16,2677,3971,0.003954645013436675,0.020376867847517133,52,0,True,False
dataset/select-maps/simplest/combat2.png,64,16,3375,239,0.003227562177926302,0.014486066997051239,50,50,True,True
dataset/select-maps/simplest/lak507d.png,64,16,943,2887,0.003492665011435747,0.015857915161177516,41,43,True,True
dataset/select-maps/simplest/ost004d.png,64,16,787,3690,0.0041181419510394335,0.020367319928482175,46,46,True,True
dataset/select-maps/simplest/arena.png,64,16,3880,544,0.0036069678608328104,0.015578931896016002,53,53,True,True
dataset/select-maps/simplest/lak101d.png,64,16,602,3473,0.004688798915594816,0.01723698596470058,46,47,True,True
dataset/select-maps/simplest/lak307d.png,64,16,905,2610,0.003977506188675761,0.015183988958597183,42,42,True,True
dataset/select-maps/simplest/arena.png,64,16,3702,166,0.0038530731108039618,0.012568793026730418,56,56,True,True
dataset/select-maps/simplest/combat2.png,64,16,1315,3784,0.003926156787201762,0.02263392391614616,41,41,True,True
dataset/select-maps/simplest/ost004d.png,64,16,2862,215,0.0032628048211336136,0.014830904081463814,42,42,True,True
dataset/select-maps/simplest/lak307d.png,64,16,2698,1720,0.0038509489968419075,0.013554356060922146,47,47,True,True
dataset/select-maps/simplest/combat.png,64,16,3997,669,0.00339988199993968,0.01485043903812766,53,53,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3741,226,0.003616616129875183,0.011847294168546796,56,56,True,True
dataset/select-maps/simplest/arena.png,64,16,3729,578,0.0035411128774285316,0.013124341145157814,50,50,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3678,425,0.003225782187655568,0.012465096777305007,52,52,True,True
dataset/select-maps/simplest/arena.png,64,16,3002,3908,0.004041603999212384,0.020868719089776278,55,55,True,True
dataset/select-maps/simplest/combat.png,64,16,914,2108,0.004225902026519179,0.01614061207510531,43,43,True,True
dataset/select-maps/simplest/arena.png,64,16,698,136,0.0037467479705810547,0.014188221888616681,51,51,True,True
dataset/select-maps/simplest/lak307d.png,64,16,3251,1291,0.0033478429540991783,0.013255794998258352,42,42,True,True
dataset/select-maps/simplest/combat.png,64,16,3546,651,0.003337255911901593,0.016037127934396267,46,46,True,True
dataset/select-maps/simplest/ost004d.png,64,16,2509,2171,0.003908378072082996,0.01618769415654242,47,47,True,True
dataset/select-maps/simplest/lak507d.png,64,16,663,3557,0.005334079032763839,0.02083960990421474,46,46,True,True
dataset/select-maps/simplest/combat.png,64,16,673,3950,0.004897265927866101,0.017492301063612103,52,52,True,True
dataset/select-maps/simplest/arena.png,64,16,1164,2932,0.0037162299267947674,0.016100567998364568,41,41,True,True
dataset/select-maps/simplest/combat.png,64,16,2126,4087,0.003707741852849722,0.022238960023969412,42,0,True,False
dataset/select-maps/simplest/combat.png,64,16,2360,1803,0.004125631880015135,0.01671139500103891,46,46,True,True
dataset/select-maps/simplest/orz704d.png,64,16,2422,2114,0.004289130214601755,0.013205615105107427,53,53,True,True
dataset/select-maps/simplest/arena.png,64,16,252,3935,0.004686201922595501,0.01520811696536839,59,60,True,True
dataset/select-maps/simplest/lak307d.png,64,16,2933,3208,0.00481862504966557,0.023466048063710332,46,46,True,True
