image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/arena.png,64,8,3012,1337,0.003778509795665741,0.010231501888483763,54,54,True,True
dataset/select-maps/simplest/lak507d.png,64,8,3285,556,0.00368606299161911,0.010007918812334538,48,48,True,True
dataset/select-maps/simplest/combat.png,64,8,3424,1020,0.0034839753061532974,0.010363987181335688,44,44,True,True
dataset/select-maps/simplest/orz704d.png,64,8,2310,2614,0.004616085905581713,0.01145587582141161,49,49,True,True
dataset/select-maps/simplest/lak507d.png,64,8,2113,1850,0.004566752817481756,0.00969497999176383,58,58,True,True
dataset/select-maps/simplest/orz704d.png,64,8,2483,1731,0.003608419094234705,0.00915874820202589,49,0,True,False
dataset/select-maps/simplest/ost004d.png,64,8,2935,1805,0.0033703078515827656,0.01074679708108306,43,43,True,True
dataset/select-maps/simplest/lak101d.png,64,8,1395,3531,0.004035673104226589,0.009783909190446138,45,0,True,False
dataset/select-maps/simplest/combat2.png,64,8,1717,2695,0.004358683247119188,0.01182246021926403,47,47,True,True
dataset/select-maps/simplest/combat.png,64,8,3523,1722,0.003874742891639471,0.010418043937534094,56,56,True,True
dataset/select-maps/simplest/arena.png,64,8,829,3102,0.003342667128890753,0.011680757626891136,37,39,True,True
dataset/select-maps/simplest/orz704d.png,64,8,1852,2247,0.004687787964940071,0.009195517282932997,54,54,True,True
dataset/select-maps/simplest/arena.png,64,8,1710,3907,0.0034285392612218857,0.010709491092711687,44,47,True,True
dataset/select-maps/simplest/lak101d.png,64,8,907,3612,0.004525667056441307,0.010579043067991734,44,44,True,True
dataset/select-maps/simplest/lak101d.png,64,8,3794,1202,0.0033871522173285484,0.009578261990100145,47,47,True,True
dataset/select-maps/simplest/combat2.png,64,8,1850,3082,0.003993914928287268,0.0104267499409616,49,49,True,True
dataset/select-maps/simplest/combat.png,64,8,1491,4015,0.0035499902442097664,0.011097669135779142,40,41,True,True
dataset/select-maps/simplest/arena.png,64,8,2251,313,0.0038626575842499733,0.009637543931603432,49,49,True,True
dataset/select-maps/simplest/orz704d.png,64,8,2306,1723,0.00422164099290967,0.01053318614140153,58,58,True,True
dataset/select-maps/simplest/lak101d.png,64,8,653,3482,0.00473623676225543,0.010822707787156105,45,45,True,True
dataset/select-maps/simplest/lak507d.png,64,8,2629,3254,0.004547464195638895,0.010717530734837055,50,50,True,True
dataset/select-maps/simplest/lak307d.png,64,8,1210,2965,0.00351886497810483,0.01089395023882389,38,40,True,True
dataset/select-maps/simplest/combat2.png,64,8,1594,1668,0.004395466763526201,0.010452288202941418,55,55,True,True
dataset/select-maps/simplest/lak101d.png,64,8,3981,784,0.0031909761019051075,0.00966206006705761,51,0,True,False
dataset/select-maps/simplest/arena.png,64,8,3524,922,0.0035248040221631527,0.010147040244191885,46,46,True,True
dataset/select-maps/simplest/combat2.png,64,8,3674,952,0.0032540131360292435,0.009963793214410543,49,49,True,True
dataset/select-maps/simplest/orz704d.png,64,8,2616,2314,0.003918781876564026,0.010008960030972958,47,47,True,True
dataset/select-maps/simplest/lak101d.png,64,8,3533,541,0.003273577895015478,0.009137837216258049,49,49,True,True
dataset/select-maps/simplest/ost004d.png,64,8,1094,3443,0.0038748462684452534,0.01157791307196021,46,46,True,True
dataset/select-maps/simplest/ost004d.png,64,8,1010,3733,0.0038782181218266487,0.010976120829582214,44,45,True,True
dataset/select-maps/simplest/lak101d.png,64,8,782,3982,0.004636898171156645,0.011724506970494986,51,51,True,True
dataset/select-maps/simplest/lak307d.png,64,8,1324,3797,0.0038837487809360027,0.011019052937626839,40,40,True,True
dataset/select-maps/simplest/lak307d.png,64,8,3376,967,0.0034844488836824894,0.010520119685679674,42,42,True,True
dataset/select-maps/simplest/orz704d.png,64,8,1862,1720,0.004043414257466793,0.010707674082368612,51,51,True,True
dataset/select-maps/simplest/orz704d.png,64,8,1139,1922,0.004643192049115896,0.00933844968676567,50,52,True,True
dataset/select-maps/simplest/lak507d.png,64,8,465,3482,0.005032985936850309,0.010121185798197985,48,48,True,True
dataset/select-maps/simplest/combat2.png,64,8,1160,3640,0.004633860196918249,0.011267737951129675,52,0,True,False
dataset/select-maps/simplest/ost004d.png,64,8,1226,2362,0.0043082390911877155,0.009836125187575817,49,49,True,True
dataset/select-maps/simplest/ost004d.png,64,8,1925,3129,0.004330148920416832,0.010159544181078672,53,53,True,True
dataset/select-maps/simplest/combat2.png,64,8,1842,3144,0.0037289662286639214,0.010521879885345697,43,43,True,True
dataset/select-maps/simplest/lak507d.png,64,8,1913,1292,0.003793154377490282,0.009497455786913633,46,46,True,True
dataset/select-maps/simplest/orz704d.png,64,8,2485,1985,0.004298980813473463,0.009833105839788914,53,53,True,True
dataset/select-maps/simplest/orz704d.png,64,8,2241,2613,0.004532959312200546,0.010342563968151808,53,53,True,True
dataset/select-maps/simplest/ost004d.png,64,8,594,3489,0.00529267406091094,0.011022341903299093,46,46,True,True
dataset/select-maps/simplest/lak101d.png,64,8,993,3662,0.003757529892027378,0.010579866357147694,43,43,True,True
dataset/select-maps/simplest/combat2.png,64,8,3803,476,0.003350449725985527,0.010686820838600397,53,53,True,True
