image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/combat2.png,256,4,2777,11019,0.3569802511483431,0.02067537698894739,207,0,True,False
dataset/select-maps/simplest/combat2.png,256,4,51138,32272,0.11970975995063782,0.024087495869025588,179,179,True,True
dataset/select-maps/simplest/ost004d.png,256,4,10180,57788,0.3254131239373237,0.020187373971566558,187,187,True,True
dataset/select-maps/simplest/ost004d.png,256,4,12983,32270,0.11967614106833935,0.0205281691160053,170,178,True,True
dataset/select-maps/simplest/orz704d.png,256,4,29968,28655,0.1975345341488719,0.017883691005408764,224,0,True,False
dataset/select-maps/simplest/combat.png,256,4,2106,34007,0.09353471593931317,0.02241572388447821,158,168,True,True
dataset/select-maps/simplest/ost004d.png,256,4,5809,52587,0.20610186411067843,0.019452688982710242,184,184,True,True
dataset/select-maps/simplest/orz704d.png,256,4,31235,47809,0.15923506091348827,0.019136633025482297,191,192,True,True
dataset/select-maps/simplest/combat.png,256,4,61583,13536,0.07509052311070263,0.02079008799046278,197,197,True,True
dataset/select-maps/simplest/lak101d.png,256,4,60736,14983,0.0750849770847708,0.017125913174822927,188,188,True,True
dataset/select-maps/simplest/combat.png,256,4,9431,60536,0.18504215287975967,0.024944619042798877,201,0,True,False
dataset/select-maps/simplest/arena.png,256,4,20794,8174,0.1490211628843099,0.01967409299686551,182,182,True,True
dataset/select-maps/simplest/lak507d.png,256,4,5706,58211,0.3476051839534193,0.023341403109952807,206,206,True,True
dataset/select-maps/simplest/lak307d.png,256,4,58552,11597,0.07353609101846814,0.019367336062714458,184,184,True,True
dataset/select-maps/simplest/arena.png,256,4,13646,45554,0.10107567720115185,0.022375575033947825,165,175,True,True
dataset/select-maps/simplest/lak101d.png,256,4,57959,8523,0.07523228810168803,0.01752158487215638,194,0,True,False
dataset/select-maps/simplest/combat2.png,256,4,62499,46576,0.14749450702220201,0.0221329010091722,206,206,True,True
dataset/select-maps/simplest/combat2.png,256,4,11672,58355,0.13511310913600028,0.022068007849156857,183,184,True,True
dataset/select-maps/simplest/lak101d.png,256,4,11889,64567,0.1587334352079779,0.019042144063860178,207,208,True,True
dataset/select-maps/simplest/combat.png,256,4,57573,3679,0.07381902704946697,0.0206202850677073,211,211,True,True
dataset/select-maps/simplest/orz704d.png,256,4,31514,28903,0.18882546504028141,0.01764113293029368,206,206,True,True
dataset/select-maps/simplest/arena.png,256,4,2429,57505,0.30186266894452274,0.02483767201192677,216,0,True,False
dataset/select-maps/simplest/orz704d.png,256,4,33817,27368,0.16515533602796495,0.017230323050171137,208,0,True,False
dataset/select-maps/simplest/ost004d.png,256,4,50391,38177,0.14264405402354896,0.0221127700060606,183,183,True,True
dataset/select-maps/simplest/orz704d.png,256,4,29449,39116,0.2217420767992735,0.01688944292254746,196,196,True,True
dataset/select-maps/simplest/combat2.png,256,4,51229,24038,0.12338605499826372,0.02220915793441236,212,212,True,True
dataset/select-maps/simplest/lak507d.png,256,4,51154,6217,0.07250216789543629,0.017918352968990803,176,176,True,True
dataset/select-maps/simplest/ost004d.png,256,4,40993,7360,0.08551197708584368,0.01966483099386096,188,188,True,True
dataset/select-maps/simplest/orz704d.png,256,4,29670,35615,0.19034371408633888,0.01632836600765586,200,200,True,True
dataset/select-maps/simplest/arena.png,256,4,61386,31260,0.0908162749838084,0.020710649201646447,175,175,True,True
dataset/select-maps/simplest/combat.png,256,4,35406,59121,0.1543442439287901,0.022352339001372457,164,0,True,False
dataset/select-maps/simplest/arena.png,256,4,57452,13605,0.0706691900268197,0.020010911859571934,172,172,True,True
dataset/select-maps/simplest/orz704d.png,256,4,25040,29204,0.1911609610542655,0.021527864038944244,189,189,True,True
dataset/select-maps/simplest/lak307d.png,256,4,20777,42702,0.140540188876912,0.01922192401252687,166,167,True,True
dataset/select-maps/simplest/arena.png,256,4,17574,59477,0.1290313450153917,0.024488373892381787,165,0,True,False
dataset/select-maps/simplest/combat2.png,256,4,48788,4149,0.18144460790790617,0.02072511799633503,175,0,True,False
dataset/select-maps/simplest/lak307d.png,256,4,25115,9417,0.12446626694872975,0.020902163116261363,175,176,True,True
dataset/select-maps/simplest/lak307d.png,256,4,11422,59219,0.20693674287758768,0.020061656832695007,188,188,True,True
dataset/select-maps/simplest/combat.png,256,4,58647,15520,0.08547769603319466,0.021739271003752947,200,200,True,True
dataset/select-maps/simplest/ost004d.png,256,4,38700,25307,0.13825291488319635,0.018734443932771683,176,177,True,True
dataset/select-maps/simplest/ost004d.png,256,4,52165,26659,0.0903296060860157,0.020110917976126075,163,163,True,True
dataset/select-maps/simplest/lak307d.png,256,4,5787,55181,0.3345199578907341,0.020150180906057358,194,194,True,True
dataset/select-maps/simplest/combat2.png,256,4,54577,5236,0.07617643801495433,0.019854126032441854,199,199,True,True
dataset/select-maps/simplest/combat.png,256,4,16302,58718,0.16843170206993818,0.02548474306240678,167,169,True,True
dataset/select-maps/simplest/lak101d.png,256,4,58417,22722,0.08135009882971644,0.01777344779111445,181,0,True,False
dataset/select-maps/simplest/arena.png,256,4,44744,8784,0.07064867485314608,0.022992394166067243,141,141,True,True
