image,grid_width,block_width,start,goal,cpu_runtime,gpu_runtime,cpu_path_length,gpu_path_length,cpu_path_exists,gpu_path_exists
dataset/select-maps/simplest/lak307d.png,512,16,235652,40081,0.30703823803924024,0.1718013440258801,383,383,True,True
dataset/select-maps/simplest/ost004d.png,512,16,42601,139703,0.8153968821279705,0.2494039279408753,335,0,True,False
dataset/select-maps/simplest/combat.png,512,16,29730,117625,1.4187975442036986,0.19432076811790466,361,0,True,False
dataset/select-maps/simplest/combat.png,512,16,255215,69671,0.29770414903759956,0.2024165210314095,363,363,True,True
dataset/select-maps/simplest/lak507d.png,512,16,173418,23178,0.2775958648417145,0.18892038497142494,294,294,True,True
dataset/select-maps/simplest/lak101d.png,512,16,208000,94121,0.5693115959875286,0.1824442450888455,336,336,True,True
dataset/select-maps/simplest/arena.png,512,16,200157,76335,0.8119333661161363,0.20453165913932025,431,431,True,True
dataset/select-maps/simplest/orz704d.png,512,16,109089,149428,2.2998793239239603,0.1795589211396873,404,404,True,True
dataset/select-maps/simplest/arena.png,512,16,36129,219193,0.8112767220009118,0.2181105730123818,359,0,True,False
dataset/select-maps/simplest/orz704d.png,512,16,121872,93105,2.59967825608328,0.1738913170993328,418,0,True,False
dataset/select-maps/simplest/lak101d.png,512,16,224445,73626,0.34107993403449655,0.20270506897941232,333,333,True,True
dataset/select-maps/simplest/orz704d.png,512,16,126003,127952,2.074570589000359,0.14537032088264823,414,414,True,True
dataset/select-maps/simplest/arena.png,512,16,211736,40385,0.3130078560207039,0.23585410602390766,354,0,True,False
dataset/select-maps/simplest/lak101d.png,512,16,75127,239199,0.6338217351585627,0.1694009720813483,332,0,True,False
dataset/select-maps/simplest/combat.png,512,16,123765,261172,1.1274521190207452,0.225113227032125,348,0,True,False
dataset/select-maps/simplest/combat.png,512,16,230444,137079,0.9373871029820293,0.21713321981951594,367,0,True,False
dataset/select-maps/simplest/ost004d.png,512,16,70049,207969,0.3190724130254239,0.20320379408076406,324,333,True,True
dataset/select-maps/simplest/lak307d.png,512,16,175034,145967,1.5647925669327378,0.20100925699807703,396,396,True,True
dataset/select-maps/simplest/arena.png,512,16,226650,32220,0.31471538497135043,0.21109917480498552,394,394,True,True
dataset/select-maps/simplest/lak101d.png,512,16,257143,73963,0.30515040294267237,0.1809885809198022,371,371,True,True
dataset/select-maps/simplest/lak507d.png,512,16,188822,75878,0.4147247669752687,0.19165173405781388,305,305,True,True
dataset/select-maps/simplest/lak307d.png,512,16,218957,77867,0.28581613511778414,0.21997731202282012,291,291,True,True
dataset/select-maps/simplest/lak307d.png,512,16,236282,20753,0.34473885502666235,0.16763145104050636,422,0,True,False
dataset/select-maps/simplest/orz704d.png,512,16,152126,143309,1.91908238385804,0.20701947319321334,400,400,True,True
dataset/select-maps/simplest/lak307d.png,512,16,229764,12066,0.3286775511223823,0.17099970416165888,426,0,True,False
dataset/select-maps/simplest/lak101d.png,512,16,35493,226980,3.4480753398966044,0.2036422318778932,375,375,True,True
dataset/select-maps/simplest/combat2.png,512,16,53463,258778,3.8254757451359183,0.23592424695380032,402,402,True,True
dataset/select-maps/simplest/combat.png,512,16,11665,23586,4.691204757196829,0.2022353068459779,368,368,True,True
dataset/select-maps/simplest/lak507d.png,512,16,242438,48976,0.3065308218356222,0.19172380189411342,383,383,True,True
